price_aprox_usd,surface_covered_in_m2,lat,lon,borough
31795.08,70.0,19.441816,-99.092908,Venustiano Carranza
60624.9,85.0,19.40579,-99.198906,Miguel Hidalgo
41938.44,70.0,19.454582,-99.145651,Cuauhtémoc
128697.27,60.0,19.359666,-99.148122,Benito Juárez
64468.39,80.0,19.383957,-99.092019,Iztapalapa
77533.42,90.0,19.396705,-99.181902,Benito Juárez
93311.24,114.0,19.39177,-99.159996,Benito Juárez
146889.91,111.0,19.2742408542,-99.1496908665,Tlalpan
47391.96,60.0,19.470215,-99.140075,Gustavo A. Madero
32027.8,59.0,19.4557379025,-99.204724431,Miguel Hidalgo
115937.75,68.0,19.364891,-99.148384,Benito Juárez
128487.38,80.0,19.380392,-99.14769,Benito Juárez
139092.31,65.0,19.358005,-99.144064,Benito Juárez
81716.73,60.0,19.428767,-99.1459,Cuauhtémoc
100262.37,90.0,19.418578,-99.17134,Cuauhtémoc
124432.72,63.0,19.47517,-99.152534,Azcapotzalco
64281.19,72.0,19.366505,-99.222297,Álvaro Obregón
163328.09,91.0,19.343664,-99.212308,Álvaro Obregón
32138.75,66.0,19.395629,-99.192146,Álvaro Obregón
65088.88,85.0,19.416291,-99.157479,Cuauhtémoc
139917.38,59.0,,,Coyoacán
255529.44,114.0,19.391098,-99.167389,Benito Juárez
109613.87,60.0,19.39912,-99.141464,Benito Juárez
26601.54,80.0,19.409843,-99.125509,Venustiano Carranza
189671.34,110.0,19.419962,-99.171955,Cuauhtémoc
149629.61,81.0,19.368475,-99.17952,Benito Juárez
83104.12,80.0,19.380648,-99.163811,Benito Juárez
53160.66,85.0,19.395097,-99.150424,Benito Juárez
28489.96,55.0,,,Iztapalapa
321463.76,122.0,,,Miguel Hidalgo
39906.3,80.0,19.414771,-99.065035,Iztacalco
97751.02,70.0,,,Benito Juárez
184308.38,74.0,19.388044,-99.185753,Benito Juárez
90747.64,91.0,19.333981,-99.233654,Álvaro Obregón
106061.54,63.0,19.303736,-99.163605,Coyoacán
300312.95,88.0,19.438027,-99.188563,Miguel Hidalgo
38829.93,64.0,19.448187,-99.161176,Cuauhtémoc
163328.09,100.0,19.340202,-99.257774,Álvaro Obregón
89495.77,63.0,19.461416,-99.133163,Cuauhtémoc
77449.13,67.0,19.396593,-99.133163,Benito Juárez
141199.77,110.0,19.286619,-99.152534,Tlalpan
179134.04,68.0,19.394358,-99.177444,Benito Juárez
331581.97,88.0,19.3582744,-99.2723517,Cuajimalpa de Morelos
44141.21,55.0,19.470991,-99.168165,Azcapotzalco
218648.9,88.0,19.342698,-99.147976,Coyoacán
129655.0,98.0,19.469769,-99.157379,Azcapotzalco
46286.55,60.0,19.446915,-99.128639,Cuauhtémoc
240718.39,107.0,19.381729,-99.164986,Benito Juárez
64804.37,90.0,19.485643,-99.210749,Azcapotzalco
233338.53,78.0,19.417364,-99.159454,Cuauhtémoc
54688.57,70.0,19.456145,-99.201167,Miguel Hidalgo
60220.65,70.0,19.326922,-99.121203,Coyoacán
39524.23,60.0,19.346281,-99.079687,Iztapalapa
87459.56,75.0,19.328705,-99.164986,Coyoacán
120652.04,90.0,19.367931,-99.170262,Benito Juárez
44520.07,50.0,19.424449,-99.139442,Venustiano Carranza
106918.42,105.0,19.408904,-99.174556,Cuauhtémoc
53160.66,60.0,19.325709,-99.130934,Coyoacán
144413.65,90.0,19.429339,-99.155169,Cuauhtémoc
26343.24,66.0,19.305214,-99.046887,Tláhuac
27034.57,73.0,,,Iztapalapa
89531.93,70.0,19.384808,-99.155339,Benito Juárez
51632.75,60.0,19.392185,-99.135357,Benito Juárez
25299.31,65.0,19.383948,-99.067884,Iztapalapa
71126.75,58.0,19.282042,-99.195935,Tlalpan
38206.75,61.0,19.3843257,-99.2155215,Álvaro Obregón
86932.69,70.0,19.44661,-99.160309,Cuauhtémoc
79029.72,60.0,19.482603,-99.194748,Azcapotzalco
93255.07,69.0,19.472155,-99.161186,Azcapotzalco
31514.47,70.0,,,Azcapotzalco
44178.77,60.0,19.382649,-99.143384,Benito Juárez
29614.55,75.0,19.452689,-99.117987,Venustiano Carranza
289775.66,54.0,23.634501,-102.552788,Miguel Hidalgo
136299.93,70.0,,,Álvaro Obregón
44141.21,65.0,19.470991,-99.168165,Azcapotzalco
268764.29,101.0,19.401565,-99.154067,Benito Juárez
136457.99,65.0,19.381081,-99.148625,Benito Juárez
86383.21,117.0,19.2990233,-99.0436467,Tláhuac
107997.75,90.0,19.343398,-99.122827,Coyoacán
90936.87,56.0,19.444584,-99.174675,Miguel Hidalgo
52159.61,64.0,19.326553,-99.115202,Coyoacán
147557.13,80.0,19.3499358,-99.2906864,Cuajimalpa de Morelos
37059.67,57.0,19.379571,-99.146668,Benito Juárez
43202.91,50.0,19.410307,-99.065399,Iztacalco
78766.29,80.0,19.416881,-99.109781,Venustiano Carranza
148621.82,120.0,19.335033,-99.200347,Álvaro Obregón
192351.27,57.0,19.4413358,-99.1981526,Miguel Hidalgo
41105.2,50.0,19.452297,-99.138695,Cuauhtémoc
48443.74,90.0,19.281423,-99.141801,Tlalpan
121965.68,80.0,19.363868,-99.168249,Benito Juárez
39514.86,64.0,19.450028,-99.163061,Cuauhtémoc
40041.72,75.0,19.474655,-99.189277,Azcapotzalco
59746.47,80.0,19.522966,-99.145785,Gustavo A. Madero
47417.83,53.0,19.443592,-99.121407,Venustiano Carranza
66400.71,103.0,19.36269,-99.150565,Benito Juárez
208687.95,88.0,,,Cuajimalpa de Morelos
104072.62,120.0,19.443178,-99.20237,Miguel Hidalgo
47662.3,60.0,19.456208,-99.126229,Cuauhtémoc
59008.86,60.0,19.47107,-99.18727,Azcapotzalco
56959.35,70.0,19.402944,-99.199727,Miguel Hidalgo
33719.34,65.0,,,Álvaro Obregón
179134.04,85.0,19.333901,-99.240356,Álvaro Obregón
40037.52,60.0,19.365917,-99.196977,Álvaro Obregón
84825.23,84.0,19.366541,-99.222329,Álvaro Obregón
82190.91,60.0,19.381174,-99.17284,Benito Juárez
65612.21,92.0,19.41629,-99.157483,Cuauhtémoc
72275.47,95.0,19.384565,-99.18536,Benito Juárez
54618.33,55.0,19.454332,-99.200287,Miguel Hidalgo
119071.45,70.0,19.368544,-99.163605,Benito Juárez
63961.39,57.0,19.366738,-99.14554,Benito Juárez
39040.68,80.0,19.382986,-99.241837,Álvaro Obregón
234454.85,119.0,19.40498,-99.179287,Miguel Hidalgo
104846.1,88.0,19.406622,-99.124168,Venustiano Carranza
156958.3,96.0,19.341894,-99.224525,Álvaro Obregón
66384.96,102.0,19.502632,-99.20617,Azcapotzalco
150869.32,101.0,19.381729,-99.164986,Benito Juárez
121178.91,64.0,19.381081,-99.148625,Benito Juárez
27825.06,60.0,19.29292,-99.064874,Iztapalapa
89567.02,86.0,19.427276,-99.171878,Cuauhtémoc
41680.96,51.0,19.449997,-99.18117,Miguel Hidalgo
21902.43,70.0,19.359645,-99.138745,Iztapalapa
40037.52,65.0,19.365533,-99.1923,Álvaro Obregón
77554.5,95.0,19.309208,-99.171906,Coyoacán
20582.87,54.0,19.418844,-99.132357,Cuauhtémoc
27396.97,65.0,19.52589,-99.151703,Gustavo A. Madero
60062.59,80.0,19.371543,-99.141669,Benito Juárez
28304.77,70.0,19.44168,-99.159496,Cuauhtémoc
63223.78,50.0,19.454082,-99.125206,Cuauhtémoc
354179.6,110.0,19.4032833,-99.1821858,Miguel Hidalgo
35299.94,65.0,,,Coyoacán
39514.86,80.0,19.387651,-99.142257,Benito Juárez
79029.72,60.0,19.482603,-99.194748,Azcapotzalco
36889.28,75.0,19.482761,-99.151089,Azcapotzalco
98787.15,113.0,19.430132,-99.169144,Cuauhtémoc
123842.59,65.0,19.465694,-99.168469,Azcapotzalco
104846.1,88.0,19.406622,-99.124168,Venustiano Carranza
7823.94,58.0,19.2836156943,-99.0548452735,Tláhuac
26949.13,63.0,,,Iztapalapa
177980.25,83.0,19.3794059,-99.1591446,Benito Juárez
34456.96,70.0,19.452751,-99.056419,Gustavo A. Madero
49577.98,80.0,19.384117,-99.205132,Álvaro Obregón
183989.52,90.0,19.396018,-99.147827,Benito Juárez
279551.11,100.0,19.3934457,-99.1796926,Benito Juárez
152790.8,85.0,19.368475,-99.17952,Benito Juárez
52686.48,70.0,19.453691,-99.180039,Miguel Hidalgo
64962.43,84.0,19.357821,-99.123321,Iztapalapa
97224.1,104.0,19.371132,-99.173156,Benito Juárez
192305.66,85.0,19.363073,-99.158843,Benito Juárez
165962.42,95.0,19.367025,-99.170349,Benito Juárez
66011.63,65.0,19.383446,-99.137643,Benito Juárez
57744.38,60.0,19.398671,-99.134129,Benito Juárez
34965.01,65.0,19.441695,-99.142965,Cuauhtémoc
43150.23,70.0,19.486395,-99.113973,Gustavo A. Madero
168122.56,63.0,19.394358,-99.177444,Benito Juárez
147557.13,80.0,19.3499358,-99.2906864,Cuajimalpa de Morelos
98260.29,70.0,19.307621,-99.230559,La Magdalena Contreras
142253.5,70.0,19.438292,-99.166694,Cuauhtémoc
88513.29,60.0,23.634501,-102.552788,Benito Juárez
84298.37,70.0,19.466822,-99.157379,Azcapotzalco
119492.15,61.0,19.3605334,-99.2267067,Álvaro Obregón
24762.64,70.0,19.465349,-99.150474,Azcapotzalco
41842.98,75.0,19.449216,-99.175596,Miguel Hidalgo
46469.47,65.0,,,Tlalpan
79029.72,85.0,19.386601,-99.144088,Benito Juárez
200208.63,99.0,19.405298,-99.164986,Cuauhtémoc
47979.84,70.0,19.444905,-99.139951,Cuauhtémoc
193451.28,56.0,19.39365,-99.14769,Benito Juárez
39567.54,59.0,19.456567,-99.204623,Miguel Hidalgo
93255.07,70.0,19.364613,-99.161892,Benito Juárez
33719.34,85.0,19.38642,-99.222521,Álvaro Obregón
46639.44,60.0,19.446,-99.136478,Cuauhtémoc
189671.34,78.0,19.333901,-99.240356,Álvaro Obregón
79556.59,70.0,19.427754,-99.171109,Cuauhtémoc
202948.33,100.0,19.316775,-99.138809,Coyoacán
45486.03,70.0,19.441382,-99.131028,Cuauhtémoc
104319.23,65.0,19.386852,-99.194748,Álvaro Obregón
94022.66,57.0,23.634501,-102.552788,Benito Juárez
287141.33,113.0,19.419274,-99.162434,Cuauhtémoc
38819.4,65.0,19.448187,-99.161176,Cuauhtémoc
184402.69,116.0,19.343979,-99.124863,Coyoacán
152827.03,78.0,19.3499358,-99.2906864,Cuajimalpa de Morelos
73761.07,74.0,19.394628,-99.143842,Benito Juárez
36824.37,60.0,19.410966,-99.147629,Cuauhtémoc
45585.76,60.0,19.441258,-99.142677,Cuauhtémoc
44783.51,65.0,19.383446,-99.137643,Benito Juárez
208987.94,98.0,19.337112,-99.144234,Coyoacán
42159.18,62.0,19.387764,-99.205826,Álvaro Obregón
63238.77,55.0,19.458118,-99.125557,Cuauhtémoc
100894.61,80.0,19.355751,-99.299347,Cuajimalpa de Morelos
44709.81,70.0,19.460012,-99.153755,Cuauhtémoc
35458.0,50.0,19.302588,-99.048903,Tláhuac
46821.3,90.0,19.456439,-99.144414,Cuauhtémoc
26349.48,56.0,,,Iztapalapa
128506.33,62.0,19.39912,-99.141464,Benito Juárez
152790.8,91.0,19.381729,-99.164986,Benito Juárez
63750.64,67.0,19.3653,-99.148217,Benito Juárez
40028.02,70.0,19.365917,-99.196977,Álvaro Obregón
69211.3,70.0,19.401496,-99.173452,Miguel Hidalgo
15893.77,80.0,,,Álvaro Obregón
57733.84,90.0,19.376456,-99.145563,Benito Juárez
90936.87,56.0,19.444584,-99.174675,Miguel Hidalgo
116279.06,61.0,19.37497,-99.142617,Benito Juárez
53073.5,84.0,19.442152,-99.18603,Miguel Hidalgo
231820.52,123.0,19.388925,-99.164395,Benito Juárez
53055.28,52.0,19.444688,-99.16605,Miguel Hidalgo
222336.96,95.0,,,Cuauhtémoc
33542.32,65.0,,,Gustavo A. Madero
73234.21,90.0,19.354219,-99.126244,Coyoacán
173906.62,115.0,19.39365,-99.14769,Benito Juárez
94022.66,57.0,23.634501,-102.552788,Benito Juárez
134350.53,80.0,19.394073,-99.153915,Benito Juárez
237089.17,101.0,19.341894,-99.224525,Álvaro Obregón
33982.78,70.0,19.448187,-99.161176,Cuauhtémoc
46364.1,70.0,19.378801,-99.14825,Benito Juárez
46100.67,60.0,19.432399,-99.119672,Venustiano Carranza
25822.49,50.0,19.44087,-99.102652,Venustiano Carranza
331503.35,88.0,,,Cuajimalpa de Morelos
26119.93,58.0,19.342083,-99.0532159,Iztapalapa
55847.67,60.0,19.401083,-99.145033,Benito Juárez
40028.02,55.0,19.365533,-99.1923,Álvaro Obregón
197574.31,108.0,23.634501,-102.552788,Benito Juárez
55355.89,60.0,19.380392,-99.14769,Benito Juárez
49372.5,62.0,19.490054,-99.093551,Gustavo A. Madero
309475.13,110.0,19.388726,-99.174723,Benito Juárez
116211.1,60.0,19.373658845,-99.1932790791,Álvaro Obregón
87248.81,80.0,19.393568,-99.186143,Álvaro Obregón
258224.99,120.0,19.375626,-99.15461,Benito Juárez
43150.23,70.0,19.486395,-99.113973,Gustavo A. Madero
142253.5,55.0,19.372684,-99.183678,Benito Juárez
35898.7,80.0,19.41275,-99.126007,Venustiano Carranza
168849.64,63.0,19.39365,-99.14769,Benito Juárez
92412.09,70.0,19.363073,-99.158843,Benito Juárez
54267.07,90.0,19.462355,-99.193313,Miguel Hidalgo
52440.64,70.0,19.443903,-99.171681,Miguel Hidalgo
118818.2,64.0,19.3638234,-99.1444714,Benito Juárez
65120.49,80.0,19.441809,-99.156423,Cuauhtémoc
120125.18,96.0,19.3916678446,-99.1682066582,Benito Juárez
60811.74,117.0,19.441809,-99.156423,Cuauhtémoc
65858.1,55.0,,,Iztacalco
23498.17,50.0,19.39527,-99.068478,Iztacalco
134982.77,60.0,19.384258,-99.147671,Benito Juárez
137490.1,120.0,19.356924,-99.195719,Álvaro Obregón
35878.96,79.0,19.473001,-99.087491,Gustavo A. Madero
310850.25,80.0,19.433617,-99.190976,Miguel Hidalgo
110140.86,93.0,19.38758,-99.170351,Benito Juárez
163328.09,99.0,19.417364,-99.159454,Cuauhtémoc
24317.97,56.0,19.3742208,-99.0090872,Iztapalapa
90726.12,95.0,19.336195,-99.23692,Álvaro Obregón
140525.38,61.0,19.364891,-99.148384,Benito Juárez
61210.86,75.0,19.496491,-99.149702,Gustavo A. Madero
62401.87,72.0,19.36783,-99.21839,Álvaro Obregón
63238.77,90.0,19.441809,-99.156423,Cuauhtémoc
47049.03,60.0,19.323772,-99.116562,Coyoacán
79556.59,65.0,19.440749,-99.141649,Cuauhtémoc
126477.54,73.0,19.383118,-99.198758,Álvaro Obregón
79443.7,107.0,19.378533,-99.187561,Benito Juárez
285824.17,96.0,19.41498,-99.177444,Cuauhtémoc
67438.69,65.0,19.375088,-99.141849,Benito Juárez
77211.64,74.0,19.3437444,-99.1561883,Coyoacán
67175.26,68.0,19.428152,-99.106194,Venustiano Carranza
115937.75,50.0,,,Álvaro Obregón
105372.96,85.0,19.30241,-99.109299,Coyoacán
38987.99,60.0,19.363524,-99.247303,Álvaro Obregón
76922.26,65.0,19.302412,-99.167398,Coyoacán
163328.09,100.0,19.394358,-99.177444,Benito Juárez
130135.61,80.0,19.394073,-99.153915,Benito Juárez
88513.29,55.0,19.439253,-99.163605,Cuauhtémoc
104319.23,65.0,19.386852,-99.194748,Álvaro Obregón
90093.88,100.0,19.384371,-99.135965,Benito Juárez
115937.75,100.0,,,Álvaro Obregón
115910.26,54.0,19.3400187,-99.2319845,Álvaro Obregón
172721.74,96.0,19.3723335,-99.1905974,Benito Juárez
45848.11,70.0,19.33795,-99.123458,Coyoacán
138320.85,78.0,19.3733676,-99.1337252,Benito Juárez
160644.46,112.0,19.386852,-99.194748,Álvaro Obregón
29504.43,75.0,19.504985,-99.208557,Azcapotzalco
104846.1,88.0,19.406622,-99.124168,Venustiano Carranza
104319.23,85.0,19.44661,-99.160309,Cuauhtémoc
44446.31,94.0,19.405526,-99.165735,Cuauhtémoc
31250.49,56.0,,,Iztapalapa
60062.59,60.0,19.336455,-99.149511,Coyoacán
131716.2,80.0,23.634501,-102.552788,Benito Juárez
47429.08,80.0,19.371543,-99.141669,Benito Juárez
33982.78,60.0,19.443031,-99.162435,Cuauhtémoc
40937.39,80.0,19.341894,-99.224525,Álvaro Obregón
270887.55,103.0,19.394358,-99.177444,Benito Juárez
232663.51,87.0,19.432657,-99.177444,Miguel Hidalgo
50245.36,50.0,19.440749,-99.141649,Cuauhtémoc
233717.24,114.0,19.376822,-99.174675,Benito Juárez
105741.77,60.0,19.493973,-99.130394,Gustavo A. Madero
28851.11,55.0,19.453996,-99.195188,Miguel Hidalgo
47429.08,110.0,19.2572314,-99.1029664,Xochimilco
63238.77,70.0,19.371635,-99.290484,Cuajimalpa de Morelos
240661.32,107.0,19.3822935,-99.1654723,Benito Juárez
98810.58,100.0,19.284672,-99.220367,Tlalpan
240661.32,107.0,23.634501,-102.552788,Benito Juárez
76922.26,76.0,19.365843,-99.149901,Benito Juárez
255529.44,60.0,19.435124,-99.191042,Miguel Hidalgo
61643.18,75.0,19.467363,-99.127026,Gustavo A. Madero
61864.46,100.0,19.339161,-99.205826,Álvaro Obregón
49371.39,60.0,19.490054,-99.093551,Gustavo A. Madero
121355.2,76.0,19.4556947061,-99.1635761259,Cuauhtémoc
79424.87,84.0,19.385989,-99.186285,Benito Juárez
54372.45,95.0,19.452051,-99.144248,Cuauhtémoc
35879.49,68.0,19.452665,-99.121497,Venustiano Carranza
141199.77,110.0,19.286619,-99.152534,Tlalpan
54793.94,78.0,19.452365,-99.124572,Venustiano Carranza
46954.78,80.0,19.378533,-99.187561,Álvaro Obregón
86300.46,90.0,19.351369,-99.248993,Álvaro Obregón
35616.06,54.0,19.361103,-99.073199,Iztapalapa
31514.42,70.0,19.463891,-99.155763,Azcapotzalco
29082.93,65.0,19.446053,-99.120285,Venustiano Carranza
200208.63,83.0,19.33923,-99.218987,Álvaro Obregón
57955.13,65.0,,,Álvaro Obregón
93540.68,65.0,19.472155,-99.161186,Azcapotzalco
102738.64,67.0,19.467929,-99.159986,Azcapotzalco
37934.26,69.0,19.342316,-99.226668,Álvaro Obregón
129608.75,80.0,19.392172,-99.154625,Benito Juárez
72818.04,50.0,19.270885,-99.1138,Xochimilco
36353.67,69.0,19.506042,-99.153915,Gustavo A. Madero
173906.62,88.0,19.364891,-99.148384,Benito Juárez
60062.59,60.0,19.445954,-99.176116,Miguel Hidalgo
45004.92,70.0,19.487517,-99.181718,Azcapotzalco
121178.91,53.0,19.333901,-99.240356,Álvaro Obregón
147522.15,89.0,19.414261,-99.104118,Venustiano Carranza
71143.62,75.0,19.474885,-99.188231,Azcapotzalco
84466.97,60.0,23.634501,-102.552788,Benito Juárez
123813.23,85.0,19.387245,-99.147388,Benito Juárez
177267.41,102.0,19.427607,-99.160835,Cuauhtémoc
162116.31,75.0,19.433542,-99.170948,Cuauhtémoc
192305.66,85.0,,,Benito Juárez
52405.45,90.0,19.457058,-99.190308,Miguel Hidalgo
51405.79,70.0,19.48888,-99.179278,Azcapotzalco
92138.89,58.0,19.4556013336,-99.1630777717,Cuauhtémoc
20547.72,60.0,19.312223,-99.105454,Coyoacán
38903.69,75.0,19.409979,-99.118822,Venustiano Carranza
137059.5,65.0,19.39365,-99.14769,Benito Juárez
93255.07,60.0,23.634501,-102.552788,Cuauhtémoc
55860.91,75.0,19.407816,-99.129707,Cuauhtémoc
21021.9,70.0,19.447127,-99.133204,Cuauhtémoc
116331.75,90.0,19.307951,-99.134178,Tlalpan
69019.29,95.0,19.388044,-99.185753,Benito Juárez
43202.91,50.0,19.410307,-99.065399,Iztacalco
34135.57,58.0,19.374413,-99.105499,Iztapalapa
139652.29,82.0,19.381729,-99.164986,Benito Juárez
329368.61,100.0,19.441534,-99.201558,Miguel Hidalgo
84298.37,75.0,19.324612,-99.143684,Coyoacán
51632.75,75.0,19.452419,-99.175058,Miguel Hidalgo
31822.63,60.0,19.460087,-99.173988,Azcapotzalco
59215.2,66.0,19.2464696,-99.1013498,Miguel Hidalgo
92991.64,80.0,19.422716,-99.162285,Cuauhtémoc
140620.22,95.0,19.403309,-99.145494,Benito Juárez
210745.93,100.0,19.436516,-99.173988,Miguel Hidalgo
54235.15,90.0,19.400165,-99.135621,Iztacalco
54166.48,61.0,19.2990233,-99.0436467,Tláhuac
84630.08,65.0,19.413992,-99.138695,Cuauhtémoc
49419.92,64.0,19.33773,-99.099021,Iztapalapa
115910.26,64.0,19.372334,-99.190598,Benito Juárez
83912.02,80.0,19.382944,-99.180028,Benito Juárez
26876.47,65.0,19.448311,-99.157021,Cuauhtémoc
247626.47,100.0,19.380644,-99.179176,Benito Juárez
57955.13,76.0,19.440147,-99.172286,Miguel Hidalgo
35510.69,60.0,19.351371,-99.161529,Coyoacán
156958.3,96.0,19.341894,-99.224525,Álvaro Obregón
77141.75,80.0,19.484532,-99.207027,Azcapotzalco
52686.48,65.0,19.389011,-99.180415,Benito Juárez
48581.99,66.0,23.634501,-102.552788,Iztacalco
60589.45,52.0,19.469681,-99.086136,Gustavo A. Madero
33530.62,69.0,19.429437,-99.14346,Cuauhtémoc
23355.39,54.0,19.408007,-99.069186,Iztacalco
45837.24,64.0,19.480501,-99.178139,Azcapotzalco
22997.65,55.0,19.447998,-99.114832,Venustiano Carranza
77712.56,55.0,19.410307,-99.065399,Iztacalco
34509.64,50.0,19.291321,-99.055733,Tláhuac
49525.29,50.0,19.415143,-99.14685,Cuauhtémoc
279238.36,113.0,19.417364,-99.159454,Cuauhtémoc
39524.23,60.0,19.43011152,-99.1456568241,Cuauhtémoc
152790.8,80.0,19.352431,-99.288369,Cuajimalpa de Morelos
26071.9,50.0,19.384327,-99.215523,Álvaro Obregón
63223.78,53.0,19.306114,-99.112416,Coyoacán
93781.94,88.0,19.281164,-99.20237,Tlalpan
38735.1,65.0,19.511896,-99.194208,Azcapotzalco
33126.57,65.0,19.403155,-99.074139,Iztacalco
60062.59,50.0,19.402991,-99.173922,Miguel Hidalgo
63223.78,70.0,19.4418,-99.156425,Cuauhtémoc
86862.09,70.0,19.343979,-99.124863,Coyoacán
118491.9,120.0,19.32473,-99.264241,Álvaro Obregón
171813.89,100.0,19.364967,-99.1428406,Benito Juárez
168636.73,78.0,19.3499358,-99.2906864,Cuajimalpa de Morelos
23355.39,54.0,19.381125,-99.1226,Iztacalco
32764.67,50.0,19.408758,-99.129474,Cuauhtémoc
23708.91,68.0,19.488564,-99.106194,Gustavo A. Madero
36880.53,72.0,19.387764,-99.205826,Álvaro Obregón
241936.33,64.0,19.409369,-99.171906,Cuauhtémoc
33200.35,50.0,19.423086,-99.145135,Cuauhtémoc
103370.88,104.0,19.302422,-99.230829,Tlalpan
26071.9,50.0,19.384117,-99.205132,Álvaro Obregón
106321.32,99.0,19.39557,-99.132937,Benito Juárez
68597.8,80.0,19.399841,-99.154813,Benito Juárez
51118.0,75.0,19.449667,-99.131613,Venustiano Carranza
274034.68,110.0,19.405298,-99.164986,Cuauhtémoc
121800.61,67.0,19.446829,-99.159454,Cuauhtémoc
26265.79,65.0,19.466954,-99.117546,Gustavo A. Madero
39285.78,63.0,23.634501,-102.552788,Iztacalco
123669.19,90.0,19.360425,-99.15713,Benito Juárez
155251.26,72.0,,,Benito Juárez
34140.84,50.0,19.405668,-99.073498,Iztacalco
187081.37,102.0,19.336697,-99.152534,Coyoacán
54570.31,60.0,19.2990233,-99.0436467,Tláhuac
140394.82,62.0,19.39365,-99.14769,Benito Juárez
177026.58,120.0,19.366901,-99.297272,Cuajimalpa de Morelos
211209.57,106.0,19.362511,-99.166374,Benito Juárez
47681.26,50.0,19.457982,-99.19269,Miguel Hidalgo
121207.64,80.0,19.39365,-99.14769,Benito Juárez
42676.05,70.0,19.449392,-99.138544,Cuauhtémoc
64962.43,83.0,19.3563,-99.099618,Iztapalapa
90726.12,90.0,19.336195,-99.23692,Álvaro Obregón
75393.1,75.0,19.465454,-99.162665,Azcapotzalco
36269.32,50.0,19.452689,-99.117987,Venustiano Carranza
115568.22,61.0,19.4306069,-99.0949899,Venustiano Carranza
73761.07,73.0,19.39912,-99.141464,Benito Juárez
57691.69,60.0,19.403109,-99.150557,Benito Juárez
73778.56,75.0,19.394628,-99.143842,Benito Juárez
50546.2,80.0,19.459208,-99.127065,Cuauhtémoc
332662.45,120.0,19.405298,-99.164986,Cuauhtémoc
105037.3,65.0,19.348488,-99.225641,Álvaro Obregón
151315.58,81.0,19.3447,-99.212753,Álvaro Obregón
108913.49,65.0,19.366901,-99.297272,Cuajimalpa de Morelos
22976.89,50.0,19.201259,-99.130972,Tlalpan
77712.56,55.0,19.396727,-99.115875,Iztacalco
63223.78,63.0,19.480058,-99.099788,Gustavo A. Madero
25868.48,55.0,19.45178,-99.15709,Cuauhtémoc
157833.43,80.0,19.494455,-99.127874,Gustavo A. Madero
25842.19,65.0,19.38855,-99.055877,Iztapalapa
56514.99,90.0,19.377169,-99.187643,Benito Juárez
27012.36,69.0,19.326462,-99.050933,Iztapalapa
41938.44,69.0,19.373027,-99.140266,Benito Juárez
20547.72,50.0,19.312223,-99.105454,Coyoacán
209692.2,108.0,19.390031,-99.174182,Benito Juárez
54235.15,65.0,19.400165,-99.135621,Iztacalco
205045.4,67.0,19.3181557,-99.220715,Álvaro Obregón
197574.31,97.0,19.400249,-99.177444,Miguel Hidalgo
64350.72,80.0,19.30618,-99.161962,Coyoacán
40041.72,50.0,19.446524,-99.142241,Cuauhtémoc
177267.41,102.0,19.427607,-99.160835,Cuauhtémoc
240718.39,118.0,19.3793881008,-99.1717895865,Benito Juárez
66989.12,80.0,19.382484,-99.150793,Benito Juárez
142253.5,55.0,19.372684,-99.183678,Benito Juárez
68650.48,80.0,19.400007,-99.147221,Benito Juárez
63223.78,80.0,19.365175,-99.230064,Álvaro Obregón
126447.56,97.0,19.375374,-99.137657,Benito Juárez
83264.38,55.0,,,Azcapotzalco
163328.09,115.0,19.349876,-99.122541,Coyoacán
105741.77,60.0,19.493973,-99.130394,Gustavo A. Madero
226025.01,103.0,19.419578,-99.172142,Cuauhtémoc
26343.24,54.0,19.351874,-99.008597,Iztapalapa
32823.67,52.0,19.32831,-99.077096,Iztapalapa
40028.02,63.0,19.365917,-99.196977,Álvaro Obregón
302492.13,108.0,19.368475,-99.17952,Benito Juárez
147557.13,51.0,19.419962,-99.171955,Cuauhtémoc
64857.06,95.0,19.461871,-99.129227,Cuauhtémoc
62188.74,70.0,19.399108,-99.115621,Iztacalco
218490.84,120.0,19.433907,-99.184842,Miguel Hidalgo
77449.13,70.0,19.395835,-99.135191,Benito Juárez
50262.9,50.0,19.415681,-99.112704,Venustiano Carranza
52417.93,60.0,19.457058,-99.190308,Miguel Hidalgo
35510.69,50.0,19.351371,-99.161529,Coyoacán
192305.66,85.0,19.363073,-99.158843,Benito Juárez
106341.37,65.0,,,Gustavo A. Madero
110114.75,93.0,19.38758,-99.170351,Benito Juárez
266066.74,100.0,19.409095,-99.163216,Cuauhtémoc
93992.68,84.0,19.40012,-99.1532,Benito Juárez
152089.25,74.0,19.3807458,-99.1553016,Benito Juárez
128020.52,113.0,19.4376187593,-99.1679406166,Cuauhtémoc
200461.53,84.0,19.400004,-99.16735,Benito Juárez
76219.79,90.0,19.359625,-99.152478,Benito Juárez
99735.51,98.0,19.422887,-99.155277,Cuauhtémoc
71390.18,80.0,19.452245,-99.15589,Cuauhtémoc
285824.17,96.0,19.41498,-99.177444,Cuauhtémoc
73761.07,70.0,19.392349,-99.07093,Iztacalco
88513.29,55.0,19.439253,-99.163605,Cuauhtémoc
86383.21,121.0,19.2990233,-99.0436467,Tláhuac
46785.59,70.0,19.451872,-99.173522,Miguel Hidalgo
215987.71,60.0,19.378298,-99.172713,Benito Juárez
